UNID,PDIR,fullstreet,PBUILD,PSTREET,PSTREETTYPE,PSTREETSUF,PSUITE,PCITY,PSTATE,PCODE,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
977D5BC9DD99574F85257E6F005F6A6E,,"300 Corporate Blvd",300,"Corporate Blvd",,,,Arlington,VA,,38.885484,-77.099113,0.33,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
97E1D0681D83E820852581B500702AA5,,"3300 Wilson Blvd",3300,"Wilson Blvd",,,,Arlington,VA,22201,38.8837,-77.099126,1,rooftop,3300,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
981D85FE423AA59E8825744700651326,,"2011 Crystal Dr",2011,"Crystal Dr",,,,Arlington,VA,22202,38.855557,-77.048619,1,rooftop,2011,"Crystal Dr",Arlington,VA,"Arlington County",22202,US,Arlington
98A0F470226F759A85258282004DFBA7,," Mobile",,Mobile,,,,Arlington,VA,22204,38.860335,-77.100868,1,place,,,Arlington,VA,"Arlington County",22204,US,"TIGER/Line® dataset from the US Census Bureau"
98A76DC922612E3785257DBF00530D24,,"2200 Crystal Dr Suite G",2200,"Crystal Dr Suite G",,,,Arlington,VA,22202,38.854318,-77.04998,1,rooftop,2200,"Crystal Dr",Arlington,VA,"Arlington County",22202,US,Arlington
98F9756E0A467A73882575FB00697AA5,,"919 N Kansas St",919,"N Kansas St",,,,Arlington,VA,22201,38.883608,-77.101033,1,rooftop,919,"N Kansas St",Arlington,VA,"Arlington County",22201,US,Arlington
99B864E678E26A3988256BF800748702,,"2055 Wilson Blvd",2055,"Wilson Blvd",,,,Arlington,VA,22201,38.891777,-77.084264,1,rooftop,2055,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
99EA048CF87ED5DB852578100074E7B0,,"1400 Jefferson Davis Hwy",1400,"Jefferson Davis Hwy",,,,Arlington,VA,22202,38.860848,-77.05241,1,rooftop,1400,"Jefferson Davis Hwy",Arlington,VA,"Arlington County",22202,US,Arlington
9A376CAEACF31FBF88256BF80074847F,,"4241 N Pershing Dr",4241,"N Pershing Dr",,,,Arlington,VA,22203,38.873352,-77.106396,1,rooftop,4241,"N Pershing Dr",Arlington,VA,"Arlington County",22203,US,Arlington
9A4322D177A596BC85257DC4005BD1F5,,"2500 N Harrison St",2500,"N Harrison St",,,,Arlington,VA,22207,38.896974,-77.139361,1,rooftop,2500,"N Harrison St",Arlington,VA,"Arlington County",22207,US,Arlington
9A4DDE0D026FB0CC88256BF80074889C,,"2425 N Harrison St",2425,"N Harrison St",,,,Arlington,VA,22207,38.896911,-77.137526,1,rooftop,2425,"N Harrison St",Arlington,VA,"Arlington County",22207,US,Arlington
9A619A7283115AF488256CFA007D93E1,,"3100 Clarendon Blvd",3100,"Clarendon Blvd",,,,Arlington,VA,22201,38.886437,-77.095303,1,rooftop,3100,"Clarendon Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
9AAF4187EFEBE75C852571880069C5AA,,"2345 Crystal Dr #130",2345,"Crystal Dr #130",,,,Arlington,VA,22202,38.852865,-77.04859,1,rooftop,2345,"Crystal Dr",Arlington,VA,"Arlington County",22202,US,Arlington
9B49613CC5CE29F188256BF8007485A9,,"1306 S Quincy St",1306,"S Quincy St",,,,Arlington,VA,22204,38.856572,-77.098067,1,rooftop,1306,"S Quincy St",Arlington,VA,"Arlington County",22204,US,Arlington
9B6A8ECC4E2B205085257D5600599DDB,,"1301 N Stafford St",1301,"N Stafford St",,,,Arlington,VA,22201,38.887501,-77.110721,1,rooftop,1301,"N Stafford St",Arlington,VA,"Arlington County",22201,US,Arlington
9BA35FA841740599882573F70065BBC4,,"1499 Columbia Pike",1499,"Columbia Pike",,,,Arlington,VA,22204,38.867159,-77.070178,1,rooftop,1499,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
9BBEF1B9F7BBE8E985257FB0004D5DA5,," 400 Army Navy Drive",,"400 Army Navy Drive",,,,Arlington,VA,,38.864302,-77.053447,1,rooftop,400,"Army Navy Dr",Arlington,VA,"Arlington County",22202,US,Arlington
9BDBE5BD927389A485257B44004C9BE0,," Crystal City- Farmers Market",,"Crystal City- Farmers Market",,,"Frm's Mkt",Arlington,VA,,38.853318,-77.049672,0.5,street_center,,"Crystal Dr",Arlington,VA,"Arlington County",22202,US,"TIGER/Line® dataset from the US Census Bureau"
9C75B861E8CF6DB5852580B200672EBC,,"1301 S Joyce St D-25",1301,"S Joyce St D-25",,,,Arlington,VA,22202,38.862826,-77.063199,1,rooftop,1301,"S Joyce St",Arlington,VA,"Arlington County",22202,US,Arlington
9C85AA83A5DF622785258106006C223D,,"2415 Wilson Blvd.",2415,"Wilson Blvd.",Blvd.,,,Arlington,VA,22201,38.890896,-77.087702,1,rooftop,2415,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
9C9E3D8C23B9A1E685257F37004BE834,,"2925 S Glebe Rd",2925,"S Glebe Rd",,,,Arlington,VA,22206,38.845597,-77.067989,1,rooftop,2925,"S Glebe Rd",Arlington,VA,"Arlington County",22206,US,Arlington
9CB31D4C7620771085257ACC004F7BF0,,"4520 Lee Highway",4520,"Lee Highway",,,,Arlington,VA,22207,38.898421,-77.118741,1,rooftop,4520,"Lee Hwy",Arlington,VA,"Arlington County",22207,US,Arlington
9CE9C7223CD8F55485257E6100681D57,,"2121 N Westmoreland St Unit B",2121,"N Westmoreland St Unit B",,,,Arlington,VA,22213,38.886409,-77.162139,1,rooftop,2121,"N Westmoreland St",Arlington,VA,"Arlington County",22213,US,Arlington
9D21AEC9ED9462BA882575D1004A4631,,"3017 N Glebe Rd",3017,"N Glebe Rd",,,,Arlington,VA,22207-,38.907603,-77.130286,1,rooftop,3017,"N Glebe Rd",Arlington,VA,"Arlington County",22207,US,Arlington
9D2D3F1753F0419688256BF800748634,,"600 N Glebe Rd",600,"N Glebe Rd",,,,Arlington,VA,22203,38.876637,-77.109894,1,rooftop,600,"N Glebe Rd",Arlington,VA,"Arlington County",22203,US,Arlington
9D462205955A89C485257E49004C34B1,," Mobile",,Mobile,,,,Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
9D50A6E45D33885C85258280005113EB,,"3444 Fairfax Drive #4",3444,"Fairfax Drive #4",,,,Arlington,VA,22201,38.88354,-77.102022,1,rooftop,3444,"Fairfax Dr",Arlington,VA,"Arlington County",22201,US,Arlington
9DA358920DDA7036852576870059D778,,"426 S 23rd St",426,"S 23rd St",,,,Arlington,VA,22202,38.853123,-77.053309,1,rooftop,426,"23rd St S",Arlington,VA,"Arlington County",22202,US,Arlington
9E111CD63DAFAD3985257DC4006FC3E6,,"1525 Wilson Blvd",1525,"Wilson Blvd",,,,Arlington,VA,22209,38.895082,-77.075316,1,rooftop,1525,"Wilson Blvd",Arlington,VA,"Arlington County",22209,US,Arlington
9E3FDC6A5BC808928525817D0052BE82,," Mobile",,Mobile,,,,Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
9E62523C4E730E8788256BF800748162,,"3445 Washington Blvd",3445,"Washington Blvd",,,,Arlington,VA,22201,38.886551,-77.10245,1,rooftop,3445,"Washington Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
9E9448351A8453808525789D00526A59,,"2515 Columbia Pike",2515,"Columbia Pike",,,,Arlington,VA,22204,38.86341,-77.084258,0.9,range_interpolation,2515,"State Rte 244",Arlington,VA,"Arlington County",22204,US,"TIGER/Line® dataset from the US Census Bureau"
9EB000F83CB1FA7185257C8D005BA29F,,"1725 Wilson Blvd",1725,"Wilson Blvd",,,,Arlington,VA,22209,38.894179,-77.078929,1,rooftop,1725,"Wilson Blvd",Arlington,VA,"Arlington County",22209,US,Arlington
9EFD5D3823EF7938852581B700689928,,"1100 S Hayes St #7",1100,"S Hayes St #7",,,,Arlington,VA,22202,38.863731,-77.060561,1,rooftop,1100,"S Hayes St",Arlington,VA,"Arlington County",22202,US,Arlington
9F4A70D0D6AE307E85257D540067FB1B,,"2526 Columbia Pike",2526,"Columbia Pike",,,,Arlington,VA,22204,38.862855,-77.084547,1,rooftop,2526,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
9F585D97894453C888256BF8007481A7,,"1500 Clarendon Blvd",1500,"Clarendon Blvd",,,,Arlington,VA,22209,38.894146,-77.074008,1,rooftop,1500,"Clarendon Blvd",Arlington,VA,"Arlington County",22209,US,Arlington
9F5D5367AB06E95C88256BF80074868F,,"1345 N Courthouse Rd",1345,"N Courthouse Rd",,,,Arlington,VA,22201,38.889389,-77.083527,1,rooftop,1345,"N Courthouse Rd",Arlington,VA,"Arlington County",22201,US,Arlington
9F7EDECA8DA5E15C85256CCD0053DBED,,"2710-A Washington Blvd",2710-A,"Washington Blvd",,,,Arlington,VA,22201,38.879895,-77.09026,0.9,rooftop,2710,"Washington Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
9FA45D6C4FB3807585257FB8006A9CFF,,"4233 N Fairfax Dr",4233,"N Fairfax Dr",,,,Arlington,VA,22203-,38.882399,-77.111698,0.8,rooftop,4233,"Fairfax Dr",Arlington,VA,"Arlington County",22203,US,Arlington
A01720DB0EC32045852579F100457EC0,,"1201 S Hayes St",1201,"S Hayes St",,,,Arlington,VA,22202,38.861858,-77.058866,1,rooftop,1201,"S Hayes St",Arlington,VA,"Arlington County",22202,US,Arlington
A0C5BC43D017D0DE85258280006D7D88,,"1128 N Irving Street",1128,"N Irving Street",,,,Arlington,VA,22201,38.886559,-77.09747,1,rooftop,1128,"N Irving St",Arlington,VA,"Arlington County",22201,US,Arlington
A0E0E779F1B32CCA88256BF800748446,,"1100 S Hayes St Space F3",1100,"S Hayes St Space F3",,,,Arlington,VA,22202,38.863731,-77.060561,1,rooftop,1100,"S Hayes St",Arlington,VA,"Arlington County",22202,US,Arlington
A0F3EF604DDACD4385257F4C00703064,,"3111 Columbia Pike",3111,"Columbia Pike",,,,Arlington,VA,22204,38.862124,-77.089832,1,rooftop,3111,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
A0F584B1E4525DF4882577900066626B,,"307 N Glebe Rd",307,"N Glebe Rd",,,,Arlington,VA,22203,38.874234,-77.105229,1,rooftop,307,"N Glebe Rd",Arlington,VA,"Arlington County",22203,US,Arlington
A15678590962BFA488256BF800748117,,"5017 Columbia Pike",5017,"Columbia Pike",,,,Arlington,VA,22204,38.855882,-77.113305,1,rooftop,5017,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
A182B1DC91231E7188257425005A7423,,"1701 N George Mason Dr",1701,"N George Mason Dr",,,,Arlington,VA,22205,38.889602,-77.128169,1,rooftop,1701,"N George Mason Dr",Arlington,VA,"Arlington County",22205,US,Arlington
A1A1BE287366572288257418005790A8,,"5005 Columbia Pike",5005,"Columbia Pike",,,,Arlington,VA,22204,38.856147,-77.113049,1,rooftop,5005,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
A1B868F8384E22208525824F00545FBB,,"901 N Nelson St #130",901,"N Nelson St #130",,,,Arlington,VA,22203,38.882725,-77.103674,1,rooftop,901,"N Nelson St",Arlington,VA,"Arlington County",22203,US,Arlington
A1FA7F86BAC6841088256BF800748407,,"3035 S Abingdon St",3035,"S Abingdon St",,,,Arlington,VA,22206,38.839837,-77.096092,1,rooftop,3035,"S Abingdon St",Arlington,VA,"Arlington County",22206,US,Arlington
A20B7AAAEAA2072985257AE9005BC4E9,,"4901 Lee Hwy",4901,"Lee Hwy",,,,Arlington,VA,22207,38.896696,-77.128269,1,rooftop,4901,"Lee Hwy",Arlington,VA,"Arlington County",22207,US,Arlington
A21649085ACAC1B985257BB20050EA9C,,"1715 Wilson Blvd",1715,"Wilson Blvd",,,,Arlington,VA,22209,38.894239,-77.078709,1,rooftop,1715,"Wilson Blvd",Arlington,VA,"Arlington County",22209,US,Arlington
A2DE1A5E12A28E6088256BF8007483CD,,"3627 Columbia Pike",3627,"Columbia Pike",,,,Arlington,VA,22204,38.860748,-77.094922,1,rooftop,3627,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
A2F68A290628D397852581BB0054B7C2,,"2250 Clarendon Blvd Suite M",2250,"Clarendon Blvd Suite M",,,,Arlington,VA,22201,38.889606,-77.085869,1,rooftop,2250,"Clarendon Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
A3445DA90D60412685257ABB006E1A7B,,"2931 S. Glebe Rd # 100",2931,"S. Glebe Rd # 100",,,,Arlington,VA,22206,38.845604,-77.067789,1,rooftop,2931,"S Glebe Rd",Arlington,VA,"Arlington County",22206,US,Arlington
A35883F16E5295C985257A640047C1C6,,"1330 S. Fair St",1330,"S. Fair St",,,,Arlington,VA,22202,38.861323,-77.056111,1,rooftop,1330,"S Fair St",Arlington,VA,"Arlington County",22202,US,Arlington
A36550D3D09F635185257EB3004844F3,," Mobile",,Mobile,,,,Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
A37CB0F2BD8FFA67852570E7004BB71A,,"3501-3503 N Fairfax Dr",3501-3503,"N Fairfax Dr",,,,Arlington,VA,22201,38.883991,-77.10322,0.8,rooftop,3503,"Fairfax Dr",Arlington,VA,"Arlington County",22201,US,Arlington
A38BC3828C5A99F885257FAF0068E9E5,,"1010 N Glebe Rd",1010,"N Glebe Rd",,,,Arlington,VA,22201,38.883304,-77.1169,1,rooftop,1010,"N Glebe Rd",Arlington,VA,"Arlington County",22201,US,Arlington
A3E37E05D8B1ABFC88256BF800748278,,"1770 N Glebe Rd",1770,"N Glebe Rd",,,,Arlington,VA,22207,38.89258,-77.12107,1,rooftop,1770,"N Glebe Rd",Arlington,VA,"Arlington County",22207,US,Arlington
A3EAB24EE910B14188256BF800748467,,"606 N Irving St",606,"N Irving St",,,,Arlington,VA,22201,38.880222,-77.096826,1,rooftop,606,"N Irving St",Arlington,VA,"Arlington County",22201,US,Arlington
A47D6284BF598F5885257F7E006C6A71,," Mobile",,Mobile,,,,Arlington,VA,22204,38.860335,-77.100868,1,place,,,Arlington,VA,"Arlington County",22204,US,"TIGER/Line® dataset from the US Census Bureau"
A4A4304FB7BC486185257E880069C6B3,,"2200 Crystal Dr. Suite E",2200,"Crystal Dr. Suite E",,,,Arlington,VA,22202,38.854318,-77.04998,1,rooftop,2200,"Crystal Dr",Arlington,VA,"Arlington County",22202,US,Arlington
A4B4DFD2C7C0E1C585257C2A004A74E6,,"550-C N Quincy St",550-C,"N Quincy St",,,,Arlington,VA,22203,38.878124,-77.108095,0.9,rooftop,550,"N Quincy St",Arlington,VA,"Arlington County",22203,US,Arlington
A4CB92441691FDE085257E3600684CE8,,"1616 N Troy St",1616,"N Troy St",,,,Arlington,VA,22201,38.892216,-77.081853,1,rooftop,1616,"N Troy St",Arlington,VA,"Arlington County",22201,US,Arlington
A4DF632074FD8A7A88256BF800748370,,"320 S 23rd St Suite 200",320,"S 23rd St Suite 200",,,,Arlington,VA,22202,38.85309,-77.051229,1,rooftop,320,"23rd St S",Arlington,VA,"Arlington County",22202,US,Arlington
A4E00D2293E4F4C58525828E004646E5,," Mobile",,Mobile,,,,Arlington,VA,22204,38.860335,-77.100868,1,place,,,Arlington,VA,"Arlington County",22204,US,"TIGER/Line® dataset from the US Census Bureau"
A4EA5DDE9CF1916F88256BF800748299,,"556 S 22nd St",556,"S 22nd St",,,,Arlington,VA,22202,38.853781,-77.054758,1,rooftop,556,"22nd St S",Arlington,VA,"Arlington County",22202,US,Arlington
A4ED811234A9AFE8852571A7005DC026,,"2049 Wilson Blvd",2049,"Wilson Blvd",,,,Arlington,VA,22201,38.891867,-77.084032,1,rooftop,2049,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
A5AC1E735BC2E46B88256BF8007481AE,,"5216 Wilson Blvd",5216,"Wilson Blvd",,,,Arlington,VA,22205,38.877115,-77.124736,1,rooftop,5216,"Wilson Blvd",Arlington,VA,"Arlington County",22205,US,Arlington
A5E46C26CBBA411285257ED90057F931,,"3813 Lee Hwy",3813,"Lee Hwy",,,,Arlington,VA,22207,38.896709,-77.106822,1,rooftop,3813,"Lee Hwy",Arlington,VA,"Arlington County",22207,US,Arlington
A65F4CBC866B331585257CA00068D32D,,"2626 N Pershing Dr",2626,"N Pershing Dr",,,,Arlington,VA,22201,38.88066,-77.089816,1,rooftop,2626,"N Pershing Dr",Arlington,VA,"Arlington County",22201,US,Arlington
A6ADE843FCBDDDC388256BF800748509,," WNA-Ticket Level #60",,"WNA-Ticket Level #60",,,,Washington,VA,20001,38.90724,-77.019899,0.9,street_center,,"N St NW",Washington,DC,"District of Columbia",20001,US,"TIGER/Line® dataset from the US Census Bureau"
A6BBD93ED1A843EF85257FE7006747B4,," Mobile",,Mobile,,,"MOBILE #0",Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
A6F77CD0E2FBAA558525822D0070AB70,,"1301 S Joyce St D-30",1301,"S Joyce St D-30",,,,Arlington,VA,22202,38.862826,-77.063199,1,rooftop,1301,"S Joyce St",Arlington,VA,"Arlington County",22202,US,Arlington
A72A2E7A83E1067388256BF800748630,,"1648 Crystal Square Arcade",1648,"Crystal Square Arcade",,,,Arlington,VA,22202,38.858301,-77.0499,1,rooftop,1648,"Crystal Square Arc",Arlington,VA,"Arlington County",22202,US,"Virginia Geographic Information Network (VGIN)"
A7473817AF5BD08688256BF800748364,,"2620 Jefferson Davis Hwy",2620,"Jefferson Davis Hwy",,,,Arlington,VA,22202,38.850063,-77.053253,1,rooftop,2620,"Jefferson Davis Hwy",Arlington,VA,"Arlington County",22202,US,Arlington
A7624DF59E221C3685257DF5004ECB14,,"5872 Washington Blvd",5872,"Washington Blvd",,,,Arlington,VA,22205,38.885399,-77.141759,1,rooftop,5872,"Washington Blvd",Arlington,VA,"Arlington County",22205,US,Arlington
A78112FDF0F288AB85257B2100656666,,"251 S 18th Street",251,"S 18th Street",,,,Arlington,VA,22202,38.858282,-77.051036,1,rooftop,251,"18th St S",Arlington,VA,"Arlington County",22202,US,Arlington
A7C89D6C509CEF5A88256BF800748479,,"2729 Marcey Rd",2729,"Marcey Rd",,,,Arlington,VA,22207,38.910217,-77.108609,1,rooftop,2729,"N Marcey Rd",Arlington,VA,"Arlington County",22207,US,Arlington
A7F952546D16670A88257321004F9CD9,,"2700 N. 28th St",2700,"N. 28th St",,,,Arlington,VA,22207,38.898903,-77.148912,0.1,street_center,,"28th St N",Arlington,VA,"Arlington County",22207,US,"TIGER/Line® dataset from the US Census Bureau"
A82C820C7665F5FD852581250042795E,,"3535 S. Ball St",3535,"S. Ball St",,,,Arlington,VA,22202,38.84337,-77.050865,1,rooftop,3535,"S Ball St",Arlington,VA,"Arlington County",22202,US,Arlington
A87D697C827D36CF85256D0C0066A718,,"2121 N 15th St",2121,"N 15th St",,,,Arlington,VA,22201,38.890904,-77.085106,0.8,rooftop,2121,"15th St N",Arlington,VA,"Arlington County",22201,US,Arlington
A89903266E21C00B85256FB800553D21,,"553 S 23rd St",553,"S 23rd St",,,,Arlington,VA,22202,38.853542,-77.054836,1,rooftop,553,"23rd St S",Arlington,VA,"Arlington County",22202,US,Arlington
A8AFE81FB5C44BB188256C16002C54AB,,"2217 Columbia Pike",2217,"Columbia Pike",,,,Arlington,VA,22204,38.864169,-77.081909,1,rooftop,2217,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
A8B4CAC3A594F8028525808B00684F24,,"3024 Wilson Blvd",3024,"Wilson Blvd",,,,Arlington,VA,22201,38.887509,-77.094699,1,rooftop,3024,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
A90BFA51631D28BC85257849004AE7FA,,"2800 S Potomac Ave",2800,"S Potomac Ave",,,,Arlington,VA,22202,38.847785,-77.051196,1,rooftop,2800,"Potomac Ave",Arlington,VA,"Arlington County",22202,US,Arlington
A90F7663F8A35F1B85257EC400671875,,"2800 S Eads St",2800,"S Eads St",,,,Arlington,VA,22202,38.847701,-77.053885,1,rooftop,2800,"S Eads St",Arlington,VA,"Arlington County",22202,US,Arlington
A9D1402DF43E128F852577900050A41E,," Mobile",,Mobile,,,"Mobile #",Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
A9E109E2A620A571882576F9005722DC,,"3865 Wilson Blvd # 175",3865,"Wilson Blvd # 175",,,,Arlington,VA,22203,38.88049,-77.106031,1,rooftop,3865,"Wilson Blvd",Arlington,VA,"Arlington County",22203,US,Arlington
AA6AFC6C9C5DE446882581D9004FF5A0,," Mobile",,Mobile,,,"MOBILE #",Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
AA7EB4496DC15DBF85257B1000657BEF,,"3503 Fairfax Dr Ste 100",3503,"Fairfax Dr Ste 100",,,,Arlington,VA,22201,38.883991,-77.10322,1,rooftop,3503,"Fairfax Dr",Arlington,VA,"Arlington County",22201,US,Arlington
AAA02D2437811D2C88256BF8007483B6,,"1200 S Fern St",1200,"S Fern St",,,,Arlington,VA,22202,38.861193,-77.057315,1,rooftop,1200,"S Fern St",Arlington,VA,"Arlington County",22202,US,Arlington
AABA5C8C13BFC75888256BF80074810D,,"3133 Lee Hwy",3133,"Lee Hwy",,,,Arlington,VA,22201,38.89632,-77.096998,1,rooftop,3133,"Lee Hwy",Arlington,VA,"Arlington County",22201,US,Arlington
AB15C6CFC3414AC68525800C006BE010,,"3000 N 10th St",3000,"N 10th St",,,,Arlington,VA,22201,38.884265,-77.094031,1,rooftop,3000,"10th St N",Arlington,VA,"Arlington County",22201,US,Arlington
AB3704E8504CB21B85257A4F005C491F,,"2800 S Randolph St # 130",2800,"S Randolph St # 130",,,,Arlington,VA,22206,38.840454,-77.089226,1,rooftop,2800,"S Randolph St",Arlington,VA,"Arlington County",22206,US,Arlington
AB4A50455AC130CA88256BF8007482FE,,"600 N Glebe Rd",600,"N Glebe Rd",,,,Arlington,VA,22203,38.876637,-77.109894,1,rooftop,600,"N Glebe Rd",Arlington,VA,"Arlington County",22203,US,Arlington
AB50092D13DC7C7D88256BF80074825D,,"2051 Wilson Blvd",2051,"Wilson Blvd",,,,Arlington,VA,22201,38.891835,-77.084115,1,rooftop,2051,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
AB550C98A604109E85257E7C004B1955,," Rosslyn/Ballston",,Rosslyn/Ballston,,,,Arlington,VA,22205,38.875811,-77.140021,1,place,,,Arlington,VA,"Arlington County",22205,US,"TIGER/Line® dataset from the US Census Bureau"
ABAB5014CEFCAA5C85257A1E0062A1C1,,"2300 Columbia Pike",2300,"Columbia Pike",,,,Arlington,VA,22204,38.86356,-77.082029,1,rooftop,2300,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
ABAEA61BB2562DC685257F9A004FA89B,,"2200 Crystal Drive #F",2200,"Crystal Drive #F",,,,Arlington,VA,22202,38.854318,-77.04998,1,rooftop,2200,"Crystal Dr",Arlington,VA,"Arlington County",22202,US,Arlington
ABC07D35895E6DF185257DA40058B079,," WNA-Pier C",,"WNA-Pier C",,,,Arlington,VA,20001,38.90724,-77.019899,0.9,street_center,,"N St NW",Washington,DC,"District of Columbia",20001,US,"TIGER/Line® dataset from the US Census Bureau"
ABCCD7BA4BEC020D85258204006BA31F,,"6017 Wilson Blvd",6017,"Wilson Blvd",,,,Arlington,VA,22205,38.874065,-77.139705,1,rooftop,6017,"Wilson Blvd",Arlington,VA,"Arlington County",22205,US,Arlington
AC484EC23634B7E985257044006308C7,,"875 N Randolph St",875,"N Randolph St",,,"3rd Floor",Arlington,VA,22203,38.880861,-77.108892,1,rooftop,875,"N Randolph St",Arlington,VA,"Arlington County",22203,US,Arlington
AC573111D4B6940B852580EA00716DA0,,"300 Army Navy Dr",300,"Army Navy Dr",,,,Arlington,VA,22202,38.864014,-77.052684,1,rooftop,300,"Army Navy Dr",Arlington,VA,"Arlington County",22202,US,Arlington
AC8710BA1CD0F01285257EFB00699251,,"2511 N Harrison St",2511,"N Harrison St",,,,Arlington,VA,22207,38.897692,-77.139548,1,rooftop,2511,"N Harrison St",Arlington,VA,"Arlington County",22207,US,Arlington
